"bulan","titik_lokasi","kecamatan","wilayah","panjang","satuan_panjang.luas","tanggal","volume_sampah_perhari.m3."
1,"Kali Baru Barat Potlot - Komplek Garuda","Pancoran","Jakarta Selatan",1500,"m",6,12
1,"Kali Baru Barat MBAU Pancoran - Hotel Kaisar","Pancoran","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Pancoran Timur","Pancoran","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Pancoran Timur Liga Mas","Pancoran","Jakarta Selatan",1000,"m",6,12
1,"Kali Cideng Gatot Subroto","Pancoran","Jakarta Selatan",500,"m",6,0
1,"Kali Cideng PMI Gatot Subroto","Pancoran","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Minyak","Pancoran","Jakarta Selatan",500,"m",6,12
1,"Saluran PHB Pancoran Barat","Pancoran","Jakarta Selatan",500,"m",6,12
1,"Ciliwung MT. Haryono (Indo Mobil - Kebon Baru Jln F )","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Ciliwung MT. Haryono (Kebon Baru Jln F - Kampung Melayu)","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Ciliwung Kampung Melayu Tongtek","Tebet","Jakarta Selatan",1000,"m",6,12
1,"Ciliwung Tongtek Pintu Air Manggarai","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Asem Baris Raya","Tebet","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Gudang Baru","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Taman Honda","Tebet","Jakarta Selatan",1500,"m",6,0
1,"Saluran Kalibata Rusun Berlian - Jembatan Syafei","Tebet","Jakarta Selatan",1000,"m",6,12
1,"Saluran Kalibata Jl. Menara Air - Magesen - Manggarai","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran Kalibata Jl. Magesen - KAlI CIlIWUNG BKB","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Kali Baru Barat PT.Aselih - Balai Sudirman","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB PAl Batu ( Pasar Pedok - TPU Mendal )","Tebet","Jakarta Selatan",1500,"m",6,12
1,"Saluran PHB Rawa Bilal GElAEl- SMK 32","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Tebet Timur dalam ( Stasiun Cawang -Stasiun Tebet )","Tebet","Jakarta Selatan",1500,"m",6,0
1,"Saluran Kali Mati (Jl.Menara Air - Manggarai Utara)","Tebet","Jakarta Selatan",1000,"m",6,0
1,"Saluran PHB Bukit Duri Tanjakan ( Jl. Bukit Duri - SMA 8 )","Tebet","Jakarta Selatan",1500,"m",6,0
1,"Saluran PHB Setiabudi Barat","Setiabudi","Jakarta Selatan",1500,"m",6,12
1,"Saluran PHB Rawa Panjang 1","Setiabudi","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Rawa Panjang 2","Setiabudi","Jakarta Selatan",500,"m",6,4.48
1,"Saluran PHB Burangrang","Setiabudi","Jakarta Selatan",500,"m",6,12
1,"Kali Krukut (Jembatan BPJS Gatot Subroto - Jembatan Sudirman)","Setiabudi","Jakarta Selatan",800,"m",6,0
1,"Saluran PHB BPJS","Setiabudi","Jakarta Selatan",500,"m",6,12
1,"Kali Krukut (Karet- Jembatan Sudirman)","Setiabudi","Jakarta Selatan",1600,"m",6,12
1,"Saluran PHB Menteng Pulo","Setiabudi","Jakarta Selatan",700,"m",6,0
1,"Kali Cideng Episentrum (Jembatan Episentrum - Jembatan Imperium)","Setiabudi","Jakarta Selatan",500,"m",6,0
1,"Kali Cideng Imperium(Jembatan Imperium- Kali BKB)","Setiabudi","Jakarta Selatan",400,"m",6,0
1,"Kali Mampang Pondok Karya - Jembatan Tendean","Mampang Prapatan","Jakarta Selatan",500,"m",6,12
1,"Saluran PHB Pondok Jaya","Mampang Prapatan","Jakarta Selatan",1201,"m",6,0
1,"Saluran PHB Pondok Bangka","Mampang Prapatan","Jakarta Selatan",500,"m",6,12
1,"Saluran PHB Pondok Karya","Mampang Prapatan","Jakarta Selatan",500,"m",6,12
1,"Kali Mampang Buncit 12- Pondok Jaya","Mampang Prapatan","Jakarta Selatan",1000,"m",6,0
1,"Kali Mampang Jalan Raya Kapten Tandean - Jalan Poncol 3","Mampang Prapatan","Jakarta Selatan",1000,"m",6,0
1,"Kali Mampang Jalan Poncol 3 - Jalan Poncol 2","Mampang Prapatan","Jakarta Selatan",1500,"m",6,0
1,"Saluran PHB Kuningan Barat","Mampang Prapatan","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Kamang Timur XI","Mampang Prapatan","Jakarta Selatan",1000,"m",6,12
1,"Kali Mampang Buncit Raya - Kemang Timur XI","Mampang Prapatan","Jakarta Selatan",1000,"m",6,12
1,"Kali Mampang V - Jembatan Sumbangsih","Mampang Prapatan","Jakarta Selatan",1000,"m",6,0
1,"Kali Mampang. Jembatan Sumbangsih-Buncit 12","Mampang Prapatan","Jakarta Selatan",500,"m",6,0
1,"Kali Krukut Kemang Raya - kintamani","Mampang Prapatan","Jakarta Selatan",500,"m",6,0
1,"Kali Krukut Jembatan Petogogan - Jembatan Tendean Hotel Neo","Mampang Prapatan","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Bungur","Mampang Prapatan","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Kemang Utara","Mampang Prapatan","Jakarta Selatan",500,"m",6,12
1,"Saluran PHB Tegal Parang Selatan","Mampang Prapatan","Jakarta Selatan",850,"m",6,12
1,"Saluran PHB Tegal Parang Utara","Mampang Prapatan","Jakarta Selatan",1071,"m",6,12
1,"Kali Cideng Gg. Citra - Masjid At-Taubah","Mampang Prapatan","Jakarta Selatan",500,"m",6,12
1,"Kali Krukut (Margasatwa)","Cilandak","Jakarta Selatan",1300,"m",6,0
1,"Kali Krukut PAM Jaya","Cilandak","Jakarta Selatan",1600,"m",6,0
1,"Kali Grogol ( HANKAM )","Cilandak","Jakarta Selatan",1000,"m",6,0
1,"Kali Grogol (Jl. Lebak Bulus 3)","Cilandak","Jakarta Selatan",1000,"m",6,0
1,"Kali Pesanggrahan (SMU Charitas)","Cilandak","Jakarta Selatan",500,"m",6,0
1,"Kali Pesanggrahan (Bukit Pratama - Ir. H. Juanda)","Cilandak","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Pangkalan Jati","Cilandak","Jakarta Selatan",1600,"m",6,0
1,"Saluran PHB Pelita","Cilandak","Jakarta Selatan",1600,"m",6,0
1,"Saluran PHB Asem","Cilandak","Jakarta Selatan",700,"m",6,0
1,"Saluran PHB Gunung Balong","Cilandak","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Adhiyaksa","Cilandak","Jakarta Selatan",600,"m",6,0
1,"Saluran PHB Pertanian","Cilandak","Jakarta Selatan",600,"m",6,0
1,"Saluran PHB Karang Tengah","Cilandak","Jakarta Selatan",500,"m",6,0
1,"Saluran PHB Poncol","Cilandak","Jakarta Selatan",800,"m",6,12
1,"Saluran PHB Pom Bensin BDN","Cilandak","Jakarta Selatan",500,"m",6,12
1,"Kali grogol jl KY. Safii Madzumi","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Barito","Kebayoran Baru","Jakarta Selatan",1500,"m",6,12
1,"Saluran PHB Jl. Kerinci","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Kali jelawe jl Hang Jebat","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB BRI","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Asem","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Darmawangsa IV","Kebayoran Baru","Jakarta Selatan",1500,"m",6,12
1,"Kali Krukut ( Jl. Kebalen 7 - Jl Gatot Subroto)","Kebayoran Baru","Jakarta Selatan",1000,"m",6,0
1,"Kali Krukut ( Jl. Tendean - Jl Kebalen 7)","Kebayoran Baru","Jakarta Selatan",1000,"m",6,0
1,"Kali Grogol Jl.Tamara-Jl.Jamblang","Kebayoran Baru","Jakarta Selatan",1500,"m",6,0
1,"Kali Krukut Lippo Mall Kemang Cipete Utara","Kebayoran Baru","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Pintu Air Waduk Puri Oasis","Kebayoran Baru","Jakarta Selatan",1500,"m",6,0
1,"Sodetan Kali Grogol ( Jln. Sultan Iskandar Muda - Jln. Ciputat Raya Pondok Pinang )","Kebayoran Lama","Jakarta Selatan",900,"m",6,0
1,"kali sekretaris (jln. Bintaro jaya- jln ciledug raya cipulir)","Kebayoran Lama","Jakarta Selatan",500,"m",6,0
1,"kali sekretaris (jln. Ciledug raya cipulir - jln. Komplek hankam cidodol)","Kebayoran Lama","Jakarta Selatan",1000,"m",6,0
1,"saluran PHB Kangkung","Kebayoran Lama","Jakarta Selatan",785,"m",6,0
1,"saluran PHB Dukuh","Kebayoran Lama","Jakarta Selatan",1000,"m",6,0
1,"Danau PU","Kebayoran Lama","Jakarta Selatan",700,"m",6,0
1,"Saluran PHB Danau PU","Kebayoran Lama","Jakarta Selatan",700,"m",6,0
1,"Saluran PHB Permata Hijau","Kebayoran Lama","Jakarta Selatan",500,"m",6,0
1,"saluran PHB Masjid Nur","Kebayoran Lama","Jakarta Selatan",500,"m",6,0
1,"saluran PHB Kebon Nanas","Kebayoran Lama","Jakarta Selatan",1000,"m",6,0
1,"saluran PHB Jiban","Kebayoran Lama","Jakarta Selatan",488,"m",6,0
1,"Saluran PHB Bintaro Jaya","Pesanggrahan","Jakarta Selatan",1500,"m",6,4.48
1,"Saluran PHB Uangan","Pesanggrahan","Jakarta Selatan",900,"m",6,12
1,"Saluran PHB Bintaro Utara","Pesanggrahan","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB Darunajah Sangrila","Pesanggrahan","Jakarta Selatan",1500,"m",6,12
1,"Saluran PHB Deplu","Pesanggrahan","Jakarta Selatan",1500,"m",6,0
1,"Saluran PHB Kreo","Pesanggrahan","Jakarta Selatan",1000,"m",6,12
1,"Saluran PHB H. Gaim","Pesanggrahan","Jakarta Selatan",1000,"m",6,0
1,"Danau Kapalio","Pesanggrahan","Jakarta Selatan",1000,"m",6,0
1,"Kali Cipinang Jembatan Pasar Cibubur - Jembatan Kiwi","Ciracas","Jakarta Timur",1000,"m",6,0
1,"Kali Cipinang Jembatan Kiwi- Jembatan Mustika Ratu","Ciracas","Jakarta Timur",1000,"m",6,0
1,"Kali Cipinang Jembatan Mustika Ratu - Jembatan Tanjung","Ciracas","Jakarta Timur",1000,"m",6,0
1,"Kali Cipinang Jembatan Dukuh - Jembatan belakang Depos","Ciracas","Jakarta Timur",1000,"m",6,2
1,"Kali Cipinang Jembatan Depsos - Jembatan Kabapin","Ciracas","Jakarta Timur",1000,"m",6,2
1,"PHB Inlet Waduk Dongkal","Ciracas","Jakarta Timur",250,"m",6,1
1,"PHB Lawu","Ciracas","Jakarta Timur",500,"m",6,1
1,"PHB KPAD","Ciracas","Jakarta Timur",500,"m",6,1
1,"PHB SD 02","Ciracas","Jakarta Timur",500,"m",6,4
1,"Kali Cipinang Jembatan Provost - Jembatan Husni","Makasar","Jakarta Timur",1500,"m",6,1
1,"Kali Baru Timur (Grojokan - Belly)","Pasar Rebo","Jakarta Timur",800,"m",6,4
1,"Kali Baru Timur (Belly - KFC)","Pasar Rebo","Jakarta Timur",600,"m",6,4
1,"Kali Baru Timur (KFC - Prajawangsa)","Pasar Rebo","Jakarta Timur",1000,"m",6,2
1,"Kali Baru Timur (Prajawangsa - Cijantung)","Pasar Rebo","Jakarta Timur",1000,"m",6,2
1,"Setu Pedongkelan","Pasar Rebo","Jakarta Timur",700,"m",6,2
1,"Setu Pedongkelan - H. Balok","Pasar Rebo","Jakarta Timur",900,"m",6,2
1,"Kalisari H.Balok - Villa Kalisari","Pasar Rebo","Jakarta Timur",756,"m",6,2
1,"Kalisari Cijantung Villa Kalisari - Manunggal","Pasar Rebo","Jakarta Timur",400,"m",6,2
1,"Kalisari Cijantung Manunggal - Caraka Buana III","Pasar Rebo","Jakarta Timur",600,"m",6,1
1,"Kalisari Cijantung Caraka Buana III - Baret Biru III","Pasar Rebo","Jakarta Timur",600,"m",6,1
1,"Kalisari Cijantung Baret Biru III - SMAN 88","Pasar Rebo","Jakarta Timur",500,"m",6,1
1,"Kalisari Cijantung SMAN 88 - H. Moong","Pasar Rebo","Jakarta Timur",500,"m",6,1
1,"Kalisari Cijantung H. Moong - Koperasi","Pasar Rebo","Jakarta Timur",1000,"m",6,1
1,"Kalisari Cijantung SMAN 39 - Lebak Sawah","Pasar Rebo","Jakarta Timur",700,"m",6,1
1,"Kalisari Cijantung Lebak Sawah - Pemadam","Pasar Rebo","Jakarta Timur",600,"m",6,2
1,"Kalisari Cijantung Pemadam - Tirta Yudha","Pasar Rebo","Jakarta Timur",800,"m",6,1
1,"PHB Bengrah - Tirta Yudha","Pasar Rebo","Jakarta Timur",500,"m",6,1
1,"PHB Suwuk","Pasar Rebo","Jakarta Timur",1000,"m",6,2
1,"PHB Puri Tjapang II","Pasar Rebo","Jakarta Timur",700,"m",6,2
1,"PHB Kalisari BBKK","Pasar Rebo","Jakarta Timur",200,"m",6,1
1,"Kali Cipinang HEK - Saringan Jagorawi","Kramat Jati","Jakarta Timur",1500,"m",6,4
1,"PHB RPTRA - Ayama","Kramat Jati","Jakarta Timur",1200,"m",6,2
1,"PHB Ayama - Gg. Olah Raga","Kramat Jati","Jakarta Timur",1300,"m",6,2
1,"PHB Al'Hawi - Kali Hitam","Kramat Jati","Jakarta Timur",1000,"m",6,2
1,"Kali Cipinang Lontar - Sekatan Lontar","Jatinegara","Jakarta Timur",500,"m",6,4
1,"Kali Cipinang Tol Cikampek - Kalimalang","Jatinegara","Jakarta Timur",500,"m",6,4
1,"Kali Cipinang Crossing Kalimalang","Jatinegara","Jakarta Timur",1500,"m",6,4
1,"Kali Cipinang Sekatan Kalimalang","Jatinegara","Jakarta Timur",1200,"m",6,4
1,"PHB Prumpung","Jatinegara","Jakarta Timur",800,"m",6,2
1,"Kali Cipinang Indah Kalimalang - BPK Penabur","Jatinegara","Jakarta Timur",1400,"m",6,2
1,"Kali Cipinang Indah BPK Penabur - Jembatan Cipinang Indah","Jatinegara","Jakarta Timur",1000,"m",6,2
1,"Kali Cipinang Indah - BKT","Jatinegara","Jakarta Timur",700,"m",6,4
1,"Kali Baru Timur Pintu Air DITPALAD - Pasar Palmeriam","Matraman","Jakarta Timur",500,"m",6,2
1,"Kali Baru Timur Pasar Palmeriam - Jl. Salemba Dalam Barat","Matraman","Jakarta Timur",700,"m",6,2
1,"Kali Utan Kayu Pasar Jangkrik - Gang Jembatan Merah","Matraman","Jakarta Timur",800,"m",6,2
1,"Kali Utan Kayu Gang Jembatan Merah - Jl. Kamper","Matraman","Jakarta Timur",200,"m",6,2
1,"Kali Utan Kayu Kantor KUA - Pengayoman","Matraman","Jakarta Timur",700,"m",6,8
1,"Kali Utan Kayu Kantor Kecamatan Matraman - Pengayoman","Matraman","Jakarta Timur",700,"m",6,4
1,"Kali Ciliwung Lama Slamet Riadi - JL. Manggarai Utara 5","Matraman","Jakarta Timur",1000,"m",6,2
1,"Kali Ciliwung Lama JL. Manggarai Utara 5 Jembatan Putih - Pintu Air Berland","Matraman","Jakarta Timur",1000,"m",6,2
1,"Kali Buaran Kalimalang - Masjid Muhajirin","Duren Sawit","Jakarta Timur",700,"m",6,2
1,"Kali Buaran Masjid Muhajirin - BKT","Duren Sawit","Jakarta Timur",1000,"m",6,2
1,"Kali Buaran BKT - Jl. Perumnas Raya","Duren Sawit","Jakarta Timur",800,"m",6,4
1,"Kali Buaran Jl. Perumnas Raya - Rel Kereta Api","Duren Sawit","Jakarta Timur",1000,"m",6,4
1,"PHB Tegal Amba Jl. Dermaga - Jembatan Merah","Duren Sawit","Jakarta Timur",800,"m",6,2
1,"PHB Tegal Amba Jembatan Merah - Jl. Abidin","Duren Sawit","Jakarta Timur",500,"m",6,2
1,"Kali Cipinang Pam Jaya","Pulo Gadung","Jakarta Timur",1100,"m",6,1
1,"Kali Cipinang Lontar","Pulo Gadung","Jakarta Timur",1200,"m",6,1
1,"Kali Cipinang Kebon Singkong","Pulo Gadung","Jakarta Timur",1300,"m",6,1
1,"Kali Cipinang Jagal","Pulo Gadung","Jakarta Timur",1200,"m",6,1
1,"Kali Sunter Mediros","Pulo Gadung","Jakarta Timur",800,"m",6,2
1,"Kali Sunter Perintis","Pulo Gadung","Jakarta Timur",900,"m",6,2
1,"PHB Pulomas Barat Daya","Pulo Gadung","Jakarta Timur",1200,"m",6,1
1,"PHB Pulomas Raya Satu","Pulo Gadung","Jakarta Timur",1500,"m",6,1
1,"PHB Pulomas Barat","Pulo Gadung","Jakarta Timur",1500,"m",6,1
1,"Kali Malang Ujung Menteng (Tanjakan-Jembatan Ujung Menteng)","Cakung","Jakarta Timur",900,"m",6,4
1,"PHB Inspeksi Ujung Menteng. Bekasi","Cakung","Jakarta Timur",700,"m",6,4
1,"PHB Metland Menteng","Cakung","Jakarta Timur",900,"m",6,4
1,"Waduk Rawa Badung I","Cakung","Jakarta Timur",800,"m",6,1
1,"Waduk Rawa Badung II","Cakung","Jakarta Timur",800,"m",6,1
1,"Kali Jembatan Merah (Komplek DPR)","Cakung","Jakarta Timur",700,"m",6,2
1,"Kali Petukangan (Kp. Pengarengan-Jl. Rajiman)","Cakung","Jakarta Timur",900,"m",6,1
1,"Kali Petukangan (Jl. Rajiman-Kuburan Cantang)","Cakung","Jakarta Timur",800,"m",6,1
1,"Kalimalang Cakung Barat (PAM Jaya-Pasar Kalimalang)","Cakung","Jakarta Timur",1000,"m",6,4
1,"Kalimalang Cakung Barat (Pasar Kalimalang - Kel. Cakung Barat)","Cakung","Jakarta Timur",800,"m",6,4
1,"Kalimalang Cakung Barat (Kel. Cakung Barat-Cakung Drain LION)","Cakung","Jakarta Timur",600,"m",6,4
1,"Kali Buaran (Yamaha-Pintu Air UT)","Cakung","Jakarta Timur",600,"m",6,8
1,"PHB United Tractor","Cakung","Jakarta Timur",600,"m",6,2
1,"PHB Kramayudha Rawa Teratai","Cakung","Jakarta Timur",1500,"m",6,1
1,"Kali Buaran (PHB United Tractor-Kali Cakung Lama)","Cakung","Jakarta Timur",1500,"m",6,1
1,"Waduk Aneka Elok","Cakung","Jakarta Timur",700,"m",6,8
1,"PHB Aneka Elok","Cakung","Jakarta Timur",600,"m",6,2
1,"PHB KP Bulak Penggilingan","Cakung","Jakarta Timur",800,"m",6,1
1,"Kali / Sungai Sentiong - Ruas Dewi Sri","Johar Baru","Jakarta Pusat",464,"m",7,2
1,"Kali / Sungai Sentiong - Ruas Abapon","Johar Baru","Jakarta Pusat",464,"m",7,3
1,"Kali / Sungai Sentiong - JL Tanah Tinggi","Johar Baru","Jakarta Pusat",464,"m",7,3
1,"Kali / Sungai Sentiong Jl.Galur - Pombensin","Johar Baru","Jakarta Pusat",606,"m",7,4
1,"Kali / Sungai Sentiong - Jl. Timah","Johar Baru","Jakarta Pusat",310,"m",7,6
1,"PHB Kawi Kawi Bawah","Johar Baru","Jakarta Pusat",620,"m",7,12
1,"PHB Kayu Awet","Johar Baru","Jakarta Pusat",300,"m",7,12
1,"PHB Pulo Gundul","Johar Baru","Jakarta Pusat",500,"m",7,1
1,"PHB Tanah Tinggi XII","Johar Baru","Jakarta Pusat",500,"m",7,1
1,"PHB Bala Dewa","Johar Baru","Jakarta Pusat",330,"m",7,1
1,"PHB Percetakan Negara II","Johar Baru","Jakarta Pusat",500,"m",7,12
1,"PHB Johar Baru V","Johar Baru","Jakarta Pusat",200,"m",7,1
1,"Sungai Utan Kayu Jl Pengayoman","Cempaka Putih","Jakarta Pusat",600,"m",7,12
1,"Sungai Utan Kayu Jembatan Serong","Cempaka Putih","Jakarta Pusat",400,"m",7,12
1,"Kali / Sungai Utan Kayu Jembatan Serong - SLTP 137","Cempaka Putih","Jakarta Pusat",950,"m",7,12
1,"Kali / Sungai Utan Kayu SLTP 137 - Kebun Sayur","Cempaka Putih","Jakarta Pusat",1250,"m",7,12
1,"Kali / Sungai Utan Kayu Jembatan Kebun Sayur - Suprapto","Cempaka Putih","Jakarta Pusat",700,"m",7,12
1,"Kali / Sungai Utan Kayu Suprapto cempaka baru","Cempaka Putih","Jakarta Pusat",900,"m",7,12
1,"Kali / Sungai Utan Kayu Cempaka Baru - Kodam","Cempaka Putih","Jakarta Pusat",900,"m",7,12
1,"PHB Rawa Kebo","Cempaka Putih","Jakarta Pusat",1100,"m",7,12
1,"PHB Mardani","Cempaka Putih","Jakarta Pusat",860,"m",7,12
1,"PHB Cempaka Raya","Cempaka Putih","Jakarta Pusat",600,"m",7,12
1,"PHB Suprapto/Bpjs","Cempaka Putih","Jakarta Pusat",1570,"m",7,12
1,"PHB Yatof","Cempaka Putih","Jakarta Pusat",250,"m",7,12
1,"PHB Cempaka Putih Indah","Cempaka Putih","Jakarta Pusat",210,"m",7,12
1,"PHB Cempaka Putih Barat 25","Cempaka Putih","Jakarta Pusat",220,"m",7,12
1,"PHB Suprapto Bea Cukai","Cempaka Putih","Jakarta Pusat",680,"m",7,12
1,"PHB Rawa Kerbau Cempaka Warna","Cempaka Putih","Jakarta Pusat",550,"m",7,0
1,"Kali / Sungai Ciliwung Ruas Pejambon","Gambir","Jakarta Pusat",1000,"m",7,12
1,"Kali / Sungai Ciliwung Ruas Belakang Kemenkeu","Gambir","Jakarta Pusat",1000,"m",7,12
1,"Kali / Sungai Ciliwung Ruas Pintu Istiqlal","Gambir","Jakarta Pusat",700,"m",7,12
1,"Kali / Sungai Ciliwung Ruas jl Perwira","Gambir","Jakarta Pusat",800,"m",7,12
1,"Kali / Sungai Cideng Ruas Siantar","Gambir","Jakarta Pusat",900,"m",7,12
1,"Kali / Sungai Cideng Ruas Zainul Arifin","Gambir","Jakarta Pusat",950,"m",7,12
1,"Kali / Sungai Cideng Ruas Holand Bakeri","Gambir","Jakarta Pusat",950,"m",7,12
1,"Kali / Sungai Cideng Ruas Tarakan","Gambir","Jakarta Pusat",800,"m",7,12
1,"Kali / Sungai Cideng Ruas Jembatan MCDonald's","Gambir","Jakarta Pusat",1000,"m",7,2
1,"Kali / Sungai Cideng Ruas Pasar Thomas","Gambir","Jakarta Pusat",600,"m",7,1
1,"Kali / Sungai Cideng Ruas Taman Jati Baru","Gambir","Jakarta Pusat",600,"m",7,3
1,"Kali / Sungai Krukut Ruas Majapahit","Gambir","Jakarta Pusat",800,"m",7,1
1,"Kali / Sungai Krukut Ruas Merlyn Park","Gambir","Jakarta Pusat",800,"m",7,1
1,"Kali / Sungai Krukut Ruas Pembangunan","Gambir","Jakarta Pusat",600,"m",7,1
1,"Kali / Sungai Krukut Ruas Ketapang","Gambir","Jakarta Pusat",800,"m",7,12
1,"Kali / Sungai Duri Ruas Tanjung Selor","Gambir","Jakarta Pusat",500,"m",7,12
1,"Kali / Sungai Duri Ruas Rel Roxy","Gambir","Jakarta Pusat",500,"m",7,1
1,"Kali / Sungai Duri Ruas Pangkalan Bajaj","Gambir","Jakarta Pusat",500,"m",7,1
1,"Kali / Sungai BKB Ruas Kolong Flyover Tomang","Gambir","Jakarta Pusat",1500,"m",7,12
1,"Kali / Sungai BKB Ruas Jeling","Gambir","Jakarta Pusat",1000,"m",7,12
1,"Kali / Sungai BKB Ruas Setia Kawan ujung","Gambir","Jakarta Pusat",1000,"m",7,12
1,"PHB Citarum","Gambir","Jakarta Pusat",500,"m",7,12
1,"PHB Sangaji","Gambir","Jakarta Pusat",800,"m",7,12
1,"Emplasment Pompa Cideng","Gambir","Jakarta Pusat",4,"M",7,12
1,"Kali / Sungai Sentiong Timah s/d Jiung","Kemayoran","Jakarta Pusat",700,"m",7,3
1,"Kali / Sungai Sentiong Jiung s/d P2SC","Kemayoran","Jakarta Pusat",900,"m",7,3
1,"Kali / Sungai Sentiong P2SC s/d Marto","Kemayoran","Jakarta Pusat",100,"m",7,17
1,"Kali Utan Kayu Gardu PLN","Kemayoran","Jakarta Pusat",1000,"m",7,3
1,"Kali Item Pintu Air Honda Ke Pom Bensin","Kemayoran","Jakarta Pusat",650,"m",7,2
1,"Kali Item Pom Bensin s/d Pompa Dempet","Kemayoran","Jakarta Pusat",750,"m",7,3
1,"Kali Item Dempet s/d Saringan","Kemayoran","Jakarta Pusat",1000,"m",7,3
1,"Kali Hutan Kayu Ruko ITC","Kemayoran","Jakarta Pusat",500,"m",7,2
1,"PHB Serdang I ( Pasar )","Kemayoran","Jakarta Pusat",300,"m",7,1
1,"PHB Serdang II","Kemayoran","Jakarta Pusat",1000,"m",7,1
1,"PHB Irian","Kemayoran","Jakarta Pusat",300,"m",7,1
1,"PHB 54 SMK","Kemayoran","Jakarta Pusat",300,"m",7,1
1,"PHB Pasar Nangka","Kemayoran","Jakarta Pusat",700,"m",7,1
1,"PHB Serdang 7","Kemayoran","Jakarta Pusat",300,"m",7,1
1,"Kali / Sungai Ciliwung Lama Menteri Sosial / Kali Matraman","Menteng","Jakarta Pusat",1000,"m",7,0
1,"Kali / Sungai Ciliwung Lama RSCM - Raden Saleh / Kali Matraman","Menteng","Jakarta Pusat",1000,"m",7,0
1,"Kali / Sungai Pintu air ujung rel menteng tanggulang","Menteng","Jakarta Pusat",300,"m",7,0
1,"Kali / Sungai Keroncong Rel - Mangunsakoro","Menteng","Jakarta Pusat",700,"m",7,12
1,"Kali / Sungai Surabaya Ruas Bengkel - kios Barang Antik","Menteng","Jakarta Pusat",1000,"m",7,12
1,"Kali / Sungai Sumenep Jl Soemerejo Sumenep","Menteng","Jakarta Pusat",500,"m",7,0
1,"Kali / Sungai Gresik Ruas Pos Polisi - Koramil Menteng","Menteng","Jakarta Pusat",1000,"m",7,12
1,"PHB Probolinggo","Menteng","Jakarta Pusat",300,"m",7,12
1,"PHB Penataran","Menteng","Jakarta Pusat",300,"m",7,12
1,"PHB Ampium","Menteng","Jakarta Pusat",300,"m",7,12
1,"PHB Anyer","Menteng","Jakarta Pusat",400,"m",7,12
1,"PHB Kroncong","Menteng","Jakarta Pusat",100,"m",7,0
1,"Situ Lembang","Menteng","Jakarta Pusat",14.15,"m",7,0
1,"PHB Cimandiri","Menteng","Jakarta Pusat",150,"m",7,12
1,"Kali / Sungai BKB Ciliwung Jembatan Jl Jendral Sudirman jembatan K.H Mas mansyur","Tanah Abang","Jakarta Pusat",1500,"m",7,2.24
1,"Kali / Sungai BKB Ciliwung Jembatan Jl.KH Mas Mansyur- Jembatan Merah PLN Jl.Tenaga Listrik","Tanah Abang","Jakarta Pusat",1000,"m",7,4.48
1,"kali / Sungai BKB Ciliwung Pintu Air karet","Tanah Abang","Jakarta Pusat",1000,"m",7,4.48
1,"kali / Sungai BKB Ciliwung Petamburan","Tanah Abang","Jakarta Pusat",1500,"m",7,14
1,"kali / Sungai BKB Ciliwung Stasiun Tanah Abang","Tanah Abang","Jakarta Pusat",1000,"m",7,0
1,"Kali / Sungai Cideng BI","Tanah Abang","Jakarta Pusat",1000,"m",7,1
1,"Kali / Sungai Cideng kraton","Tanah Abang","Jakarta Pusat",1000,"m",7,4.48
1,"Kali / Sungai Cideng Kebon Kacang Gedung jaya","Tanah Abang","Jakarta Pusat",1000,"m",7,4.48
1,"Kali / Sungai Cideng DEPAG","Tanah Abang","Jakarta Pusat",1000,"m",7,2.24
1,"Kali / Sungai Gendong Grand Indonesia/Pintu Air Kebon Kacang-Waduk Melati","Tanah Abang","Jakarta Pusat",1000,"m",7,2
1,"Kali / Sungai Krukut Atas Wisma sudirman","Tanah Abang","Jakarta Pusat",500,"m",7,1
1,"Kali / Sungai Krukut Atas Apt. Batavia jl mutiara","Tanah Abang","Jakarta Pusat",500,"m",7,1
